# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
183400.0 1000 0.019 0.700 -0.018 0.673 0.002015 0.001976 0.001995 1.051e+05 9.703e+04 1.011e+05 -4.651 3.033 -0.8093 4.009e+05
183500.0 1000 0.019 0.703 -0.018 0.671 0.002015 0.001976 0.001995 1.06e+05 9.643e+04 1.012e+05 -4.673 3.022 -0.8253 4.009e+05
183600.0 1000 0.019 0.707 -0.018 0.669 0.002015 0.001976 0.001995 1.07e+05 9.583e+04 1.014e+05 -4.694 3.012 -0.8413 4.009e+05
183700.0 1000 0.019 0.710 -0.018 0.667 0.002015 0.001976 0.001995 1.079e+05 9.522e+04 1.016e+05 -4.716 3.001 -0.8573 4.009e+05
183800.0 1000 0.019 0.713 -0.018 0.665 0.002015 0.001976 0.001995 1.089e+05 9.462e+04 1.017e+05 -4.738 2.991 -0.8734 4.009e+05
183900.0 1000 0.019 0.716 -0.018 0.662 0.002015 0.001976 0.001995 1.098e+05 9.403e+04 1.019e+05 -4.759 2.98 -0.8894 4.009e+05
184000.0 1000 0.019 0.719 -0.018 0.660 0.002015 0.001976 0.001995 1.108e+05 9.343e+04 1.021e+05 -4.781 2.97 -0.9054 4.009e+05
184100.0 1000 0.019 0.722 -0.018 0.658 0.002015 0.001976 0.001995 1.117e+05 9.284e+04 1.023e+05 -4.802 2.959 -0.9214 4.009e+05
184200.0 1000 0.019 0.725 -0.018 0.656 0.002015 0.001976 0.001995 1.127e+05 9.225e+04 1.025e+05 -4.824 2.949 -0.9375 4.009e+05
184300.0 1000 0.019 0.728 -0.018 0.654 0.002015 0.001976 0.001995 1.136e+05 9.166e+04 1.027e+05 -4.845 2.938 -0.9535 4.009e+05
184400.0 1000 0.019 0.731 -0.017 0.652 0.002015 0.001976 0.001995 1.146e+05 9.107e+04 1.028e+05 -4.867 2.928 -0.9695 4.009e+05
184500.0 1000 0.020 0.735 -0.017 0.650 0.002015 0.001976 0.001995 1.156e+05 9.049e+04 1.03e+05 -4.888 2.917 -0.9855 4.009e+05
184600.0 1000 0.020 0.738 -0.017 0.648 0.002015 0.001976 0.001995 1.166e+05 8.991e+04 1.032e+05 -4.91 2.907 -1.002 4.009e+05
184700.0 1000 0.020 0.741 -0.017 0.646 0.002015 0.001976 0.001995 1.176e+05 8.933e+04 1.034e+05 -4.932 2.896 -1.018 4.009e+05
184800.0 1000 0.020 0.744 -0.017 0.644 0.002015 0.001976 0.001995 1.185e+05 8.875e+04 1.036e+05 -4.953 2.886 -1.034 4.009e+05
184900.0 1000 0.020 0.747 -0.017 0.642 0.002015 0.001976 0.001995 1.195e+05 8.817e+04 1.039e+05 -4.975 2.875 -1.05 4.009e+05
185000.0 1000 0.020 0.750 -0.017 0.639 0.002015 0.001976 0.001995 1.205e+05 8.76e+04 1.041e+05 -4.996 2.865 -1.066 4.009e+05
185100.0 1000 0.020 0.753 -0.017 0.637 0.002015 0.001976 0.001995 1.215e+05 8.703e+04 1.043e+05 -5.018 2.854 -1.082 4.009e+05
185200.0 1000 0.020 0.756 -0.017 0.635 0.002015 0.001976 0.001995 1.225e+05 8.646e+04 1.045e+05 -5.039 2.844 -1.098 4.009e+05
185300.0 1000 0.020 0.759 -0.017 0.633 0.002015 0.001976 0.001995 1.236e+05 8.589e+04 1.047e+05 -5.061 2.834 -1.114 4.009e+05
185400.0 1000 0.020 0.763 -0.017 0.631 0.002015 0.001976 0.001995 1.246e+05 8.532e+04 1.049e+05 -5.083 2.823 -1.13 4.009e+05
185500.0 1000 0.020 0.766 -0.017 0.629 0.002015 0.001976 0.001995 1.256e+05 8.476e+04 1.052e+05 -5.104 2.813 -1.146 4.009e+05
185600.0 1000 0.020 0.769 -0.017 0.627 0.002015 0.001976 0.001995 1.266e+05 8.42e+04 1.054e+05 -5.126 2.802 -1.162 4.009e+05
185700.0 1000 0.020 0.772 -0.016 0.625 0.002015 0.001976 0.001995 1.276e+05 8.364e+04 1.056e+05 -5.147 2.792 -1.178 4.009e+05
185800.0 1000 0.021 0.775 -0.016 0.623 0.002015 0.001976 0.001995 1.287e+05 8.308e+04 1.059e+05 -5.169 2.781 -1.194 4.009e+05
185900.0 1000 0.021 0.778 -0.016 0.621 0.002015 0.001976 0.001995 1.297e+05 8.253e+04 1.061e+05 -5.19 2.771 -1.21 4.009e+05
186000.0 1000 0.021 0.781 -0.016 0.619 0.002015 0.001976 0.001995 1.307e+05 8.197e+04 1.064e+05 -5.212 2.76 -1.226 4.009e+05
186100.0 1000 0.021 0.784 -0.016 0.616 0.002015 0.001976 0.001995 1.318e+05 8.142e+04 1.066e+05 -5.233 2.75 -1.242 4.009e+05
186200.0 1000 0.021 0.787 -0.016 0.614 0.002015 0.001976 0.001995 1.328e+05 8.087e+04 1.069e+05 -5.255 2.739 -1.258 4.009e+05
186300.0 1000 0.021 0.791 -0.016 0.612 0.002015 0.001976 0.001995 1.339e+05 8.033e+04 1.071e+05 -5.277 2.729 -1.274 4.009e+05
186400.0 1000 0.021 0.794 -0.016 0.610 0.002015 0.001976 0.001995 1.349e+05 7.978e+04 1.074e+05 -5.298 2.718 -1.29 4.009e+05
186500.0 1000 0.021 0.797 -0.016 0.608 0.002015 0.001976 0.001995 1.36e+05 7.924e+04 1.076e+05 -5.32 2.708 -1.306 4.009e+05
186600.0 1000 0.021 0.800 -0.016 0.606 0.002015 0.001976 0.001995 1.371e+05 7.87e+04 1.079e+05 -5.341 2.697 -1.322 4.009e+05
186700.0 1000 0.021 0.803 -0.016 0.604 0.002015 0.001976 0.001995 1.381e+05 7.816e+04 1.082e+05 -5.363 2.687 -1.338 4.009e+05
186800.0 1000 0.021 0.806 -0.016 0.602 0.002015 0.001976 0.001995 1.392e+05 7.762e+04 1.084e+05 -5.384 2.676 -1.354 4.009e+05
186900.0 1000 0.021 0.809 -0.016 0.600 0.002015 0.001976 0.001995 1.403e+05 7.709e+04 1.087e+05 -5.406 2.666 -1.37 4.009e+05
187000.0 1000 0.021 0.812 -0.016 0.598 0.002015 0.001976 0.001995 1.414e+05 7.656e+04 1.09e+05 -5.427 2.655 -1.386 4.009e+05
187100.0 1000 0.021 0.815 -0.015 0.596 0.002015 0.001976 0.001995 1.425e+05 7.603e+04 1.092e+05 -5.449 2.645 -1.402 4.009e+05
187200.0 1000 0.022 0.819 -0.015 0.594 0.002015 0.001976 0.001995 1.436e+05 7.55e+04 1.095e+05 -5.471 2.634 -1.418 4.009e+05
187300.0 1000 0.022 0.822 -0.015 0.592 0.002015 0.001976 0.001995 1.447e+05 7.497e+04 1.098e+05 -5.492 2.624 -1.434 4.009e+05
187400.0 1000 0.022 0.825 -0.015 0.589 0.002015 0.001976 0.001995 1.458e+05 7.445e+04 1.101e+05 -5.514 2.613 -1.45 4.009e+05
187500.0 1000 0.022 0.828 -0.015 0.587 0.002015 0.001976 0.001995 1.469e+05 7.393e+04 1.104e+05 -5.535 2.603 -1.466 4.009e+05
187600.0 1000 0.022 0.831 -0.015 0.585 0.002015 0.001976 0.001995 1.48e+05 7.341e+04 1.107e+05 -5.557 2.592 -1.482 4.009e+05
187700.0 1000 0.022 0.834 -0.015 0.583 0.002015 0.001976 0.001995 1.491e+05 7.289e+04 1.11e+05 -5.578 2.582 -1.498 4.009e+05
187800.0 1000 0.022 0.837 -0.015 0.581 0.002015 0.001976 0.001995 1.502e+05 7.238e+04 1.113e+05 -5.6 2.571 -1.514 4.009e+05
187900.0 1000 0.022 0.840 -0.015 0.579 0.002015 0.001976 0.001995 1.513e+05 7.186e+04 1.116e+05 -5.621 2.561 -1.53 4.009e+05
188000.0 1000 0.022 0.844 -0.015 0.577 0.002015 0.001976 0.001995 1.525e+05 7.135e+04 1.119e+05 -5.643 2.55 -1.546 4.009e+05
188100.0 1000 0.022 0.847 -0.015 0.575 0.002015 0.001976 0.001995 1.536e+05 7.084e+04 1.122e+05 -5.665 2.54 -1.562 4.009e+05
188200.0 1000 0.022 0.850 -0.015 0.573 0.002015 0.001976 0.001995 1.547e+05 7.034e+04 1.125e+05 -5.686 2.529 -1.578 4.009e+05
188300.0 1000 0.022 0.853 -0.015 0.571 0.002015 0.001976 0.001995 1.559e+05 6.983e+04 1.128e+05 -5.708 2.519 -1.594 4.009e+05
188400.0 1000 0.022 0.856 -0.015 0.569 0.002015 0.001976 0.001995 1.57e+05 6.933e+04 1.132e+05 -5.729 2.508 -1.61 4.009e+05
188500.0 1000 0.022 0.859 -0.014 0.567 0.002015 0.001976 0.001995 1.581e+05 6.883e+04 1.135e+05 -5.751 2.498 -1.626 4.009e+05
188600.0 1000 0.023 0.862 -0.014 0.565 0.002015 0.001976 0.001995 1.593e+05 6.833e+04 1.138e+05 -5.772 2.487 -1.642 4.009e+05
188700.0 1000 0.023 0.865 -0.014 0.563 0.002015 0.001976 0.001995 1.605e+05 6.783e+04 1.141e+05 -5.794 2.477 -1.659 4.009e+05
188800.0 1000 0.023 0.869 -0.014 0.561 0.002015 0.001976 0.001995 1.616e+05 6.734e+04 1.145e+05 -5.815 2.466 -1.675 4.009e+05
188900.0 1000 0.023 0.872 -0.014 0.559 0.002015 0.001976 0.001995 1.628e+05 6.685e+04 1.148e+05 -5.837 2.456 -1.691 4.009e+05
189000.0 1000 0.023 0.875 -0.014 0.557 0.002015 0.001976 0.001995 1.64e+05 6.636e+04 1.152e+05 -5.859 2.445 -1.707 4.009e+05
189100.0 1000 0.023 0.878 -0.014 0.554 0.002015 0.001976 0.001995 1.651e+05 6.587e+04 1.155e+05 -5.88 2.435 -1.723 4.009e+05
189200.0 1000 0.023 0.881 -0.014 0.552 0.002015 0.001976 0.001995 1.663e+05 6.538e+04 1.158e+05 -5.902 2.424 -1.739 4.009e+05
189300.0 1000 0.023 0.884 -0.014 0.550 0.002015 0.001976 0.001995 1.675e+05 6.49e+04 1.162e+05 -5.923 2.414 -1.755 4.009e+05
189400.0 1000 0.023 0.887 -0.014 0.548 0.002015 0.001976 0.001995 1.687e+05 6.442e+04 1.165e+05 -5.945 2.403 -1.771 4.009e+05
189500.0 1000 0.023 0.890 -0.014 0.546 0.002015 0.001976 0.001995 1.699e+05 6.394e+04 1.169e+05 -5.966 2.393 -1.787 4.009e+05
189600.0 1000 0.023 0.894 -0.014 0.544 0.002015 0.001976 0.001995 1.711e+05 6.346e+04 1.173e+05 -5.988 2.382 -1.803 4.009e+05
189700.0 1000 0.023 0.897 -0.014 0.542 0.002015 0.001976 0.001995 1.723e+05 6.298e+04 1.176e+05 -6.009 2.372 -1.819 4.009e+05
189800.0 1000 0.023 0.900 -0.014 0.540 0.002015 0.001976 0.001995 1.735e+05 6.251e+04 1.18e+05 -6.031 2.361 -1.835 4.009e+05
189900.0 1000 0.024 0.903 -0.013 0.538 0.002015 0.001976 0.001995 1.747e+05 6.204e+04 1.184e+05 -6.053 2.351 -1.851 4.009e+05
190000.0 1000 0.024 0.906 -0.013 0.536 0.002015 0.001976 0.001995 1.759e+05 6.157e+04 1.187e+05 -6.074 2.34 -1.867 4.009e+05
190100.0 1000 0.024 0.909 -0.013 0.534 0.002015 0.001976 0.001995 1.771e+05 6.11e+04 1.191e+05 -6.096 2.33 -1.883 4.009e+05
190200.0 1000 0.024 0.912 -0.013 0.532 0.002015 0.001976 0.001995 1.783e+05 6.064e+04 1.195e+05 -6.117 2.319 -1.899 4.009e+05
190300.0 1000 0.024 0.915 -0.013 0.530 0.002015 0.001976 0.001995 1.795e+05 6.018e+04 1.199e+05 -6.139 2.309 -1.915 4.009e+05
190400.0 1000 0.024 0.919 -0.013 0.528 0.002015 0.001976 0.001995 1.808e+05 5.971e+04 1.202e+05 -6.16 2.299 -1.931 4.009e+05
190500.0 1000 0.024 0.922 -0.013 0.526 0.002015 0.001976 0.001995 1.82e+05 5.926e+04 1.206e+05 -6.182 2.288 -1.947 4.009e+05
190600.0 1000 0.024 0.925 -0.013 0.524 0.002015 0.001976 0.001995 1.833e+05 5.88e+04 1.21e+05 -6.203 2.278 -1.963 4.009e+05
190700.0 1000 0.024 0.928 -0.013 0.522 0.002015 0.001976 0.001995 1.845e+05 5.835e+04 1.214e+05 -6.225 2.267 -1.979 4.009e+05
190800.0 1000 0.024 0.931 -0.013 0.520 0.002015 0.001976 0.001995 1.857e+05 5.789e+04 1.218e+05 -6.247 2.257 -1.995 4.009e+05
190900.0 1000 0.024 0.934 -0.013 0.518 0.002015 0.001976 0.001995 1.87e+05 5.744e+04 1.222e+05 -6.268 2.246 -2.011 4.009e+05
191000.0 1000 0.024 0.937 -0.013 0.516 0.002015 0.001976 0.001995 1.882e+05 5.699e+04 1.226e+05 -6.29 2.236 -2.027 4.009e+05
191100.0 1000 0.024 0.941 -0.013 0.514 0.002015 0.001976 0.001995 1.895e+05 5.655e+04 1.23e+05 -6.311 2.225 -2.043 4.009e+05
191200.0 1000 0.024 0.944 -0.012 0.512 0.002015 0.001976 0.001995 1.908e+05 5.61e+04 1.234e+05 -6.333 2.215 -2.059 4.009e+05
191300.0 1000 0.025 0.947 -0.012 0.510 0.002015 0.001976 0.001995 1.92e+05 5.566e+04 1.239e+05 -6.354 2.204 -2.075 4.009e+05
191400.0 1000 0.025 0.950 -0.012 0.508 0.002015 0.001976 0.001995 1.933e+05 5.522e+04 1.243e+05 -6.376 2.194 -2.091 4.009e+05
191500.0 1000 0.025 0.953 -0.012 0.506 0.002015 0.001976 0.001995 1.946e+05 5.478e+04 1.247e+05 -6.397 2.183 -2.107 4.009e+05
191600.0 1000 0.025 0.956 -0.012 0.504 0.002015 0.001976 0.001995 1.959e+05 5.435e+04 1.251e+05 -6.419 2.173 -2.123 4.009e+05
191700.0 1000 0.025 0.959 -0.012 0.502 0.002015 0.001976 0.001995 1.972e+05 5.392e+04 1.255e+05 -6.441 2.162 -2.139 4.009e+05
191800.0 1000 0.025 0.962 -0.012 0.500 0.002015 0.001976 0.001995 1.985e+05 5.348e+04 1.26e+05 -6.462 2.152 -2.155 4.009e+05
191900.0 1000 0.025 0.966 -0.012 0.498 0.002015 0.001976 0.001995 1.997e+05 5.306e+04 1.264e+05 -6.484 2.141 -2.171 4.009e+05
192000.0 1000 0.025 0.969 -0.012 0.496 0.002015 0.001976 0.001995 2.01e+05 5.263e+04 1.268e+05 -6.505 2.131 -2.187 4.009e+05
192100.0 1000 0.025 0.972 -0.012 0.494 0.002015 0.001976 0.001995 2.023e+05 5.22e+04 1.273e+05 -6.527 2.12 -2.203 4.009e+05
192200.0 1000 0.025 0.975 -0.012 0.492 0.002015 0.001976 0.001995 2.037e+05 5.178e+04 1.277e+05 -6.548 2.11 -2.219 4.009e+05
192300.0 1000 0.025 0.978 -0.012 0.490 0.002015 0.001976 0.001995 2.05e+05 5.136e+04 1.282e+05 -6.57 2.099 -2.235 4.009e+05
192400.0 1000 0.025 0.981 -0.012 0.488 0.002015 0.001976 0.001995 2.063e+05 5.094e+04 1.286e+05 -6.591 2.089 -2.251 4.009e+05
192500.0 1000 0.025 0.984 -0.012 0.486 0.002015 0.001976 0.001995 2.076e+05 5.052e+04 1.291e+05 -6.613 2.078 -2.267 4.009e+05
192600.0 1000 0.025 0.988 -0.011 0.484 0.002015 0.001976 0.001995 2.089e+05 5.011e+04 1.295e+05 -6.635 2.068 -2.283 4.009e+05
192700.0 1000 0.026 0.991 -0.011 0.482 0.002015 0.001976 0.001995 2.103e+05 4.97e+04 1.3e+05 -6.656 2.057 -2.299 4.009e+05
192800.0 1000 0.026 0.994 -0.011 0.480 0.002015 0.001976 0.001995 2.116e+05 4.929e+04 1.304e+05 -6.678 2.047 -2.315 4.009e+05
192900.0 1000 0.026 0.997 -0.011 0.478 0.002015 0.001976 0.001995 2.129e+05 4.888e+04 1.309e+05 -6.699 2.036 -2.332 4.009e+05
193000.0 1000 0.026 1.000 -0.011 0.476 0.002015 0.001976 0.001995 2.143e+05 4.847e+04 1.314e+05 -6.721 2.026 -2.348 4.009e+05
193100.0 1000 0.026 1.003 -0.011 0.474 0.002015 0.001976 0.001995 2.156e+05 4.807e+04 1.318e+05 -6.742 2.015 -2.364 4.009e+05
193200.0 1000 0.026 1.006 -0.011 0.472 0.002015 0.001976 0.001995 2.17e+05 4.767e+04 1.323e+05 -6.764 2.005 -2.38 4.009e+05
193300.0 1000 0.026 1.009 -0.011 0.470 0.002015 0.001976 0.001995 2.183e+05 4.727e+04 1.328e+05 -6.785 1.994 -2.396 4.009e+05
193400.0 1000 0.026 1.013 -0.011 0.468 0.002015 0.001976 0.001995 2.197e+05 4.687e+04 1.333e+05 -6.807 1.984 -2.412 4.009e+05
193500.0 1000 0.026 1.016 -0.011 0.466 0.002015 0.001976 0.001995 2.21e+05 4.647e+04 1.338e+05 -6.829 1.973 -2.428 4.009e+05
193600.0 1000 0.026 1.019 -0.011 0.464 0.002015 0.001976 0.001995 2.224e+05 4.608e+04 1.342e+05 -6.85 1.963 -2.444 4.009e+05
193700.0 1000 0.026 1.022 -0.011 0.462 0.002015 0.001976 0.001995 2.238e+05 4.569e+04 1.347e+05 -6.872 1.952 -2.46 4.009e+05
193800.0 1000 0.026 1.025 -0.011 0.460 0.002015 0.001976 0.001995 2.252e+05 4.53e+04 1.352e+05 -6.893 1.942 -2.476 4.009e+05
193900.0 1000 0.026 1.028 -0.011 0.458 0.002015 0.001976 0.001995 2.265e+05 4.491e+04 1.357e+05 -6.915 1.931 -2.492 4.009e+05
194000.0 1000 0.027 1.031 -0.010 0.456 0.002015 0.001976 0.001995 2.279e+05 4.453e+04 1.362e+05 -6.936 1.921 -2.508 4.009e+05
194100.0 1000 0.027 1.035 -0.010 0.454 0.002015 0.001976 0.001995 2.293e+05 4.414e+04 1.367e+05 -6.958 1.91 -2.524 4.009e+05
194200.0 1000 0.027 1.038 -0.010 0.452 0.002015 0.001976 0.001995 2.307e+05 4.376e+04 1.372e+05 -6.98 1.9 -2.54 4.009e+05
194300.0 1000 0.027 1.041 -0.010 0.450 0.002015 0.001976 0.001995 2.321e+05 4.338e+04 1.377e+05 -7.001 1.889 -2.556 4.009e+05
194400.0 1000 0.027 1.044 -0.010 0.448 0.002015 0.001976 0.001995 2.335e+05 4.301e+04 1.383e+05 -7.023 1.879 -2.572 4.009e+05
194500.0 1000 0.027 1.047 -0.010 0.446 0.002015 0.001976 0.001995 2.349e+05 4.263e+04 1.388e+05 -7.044 1.868 -2.588 4.009e+05
194600.0 1000 0.027 1.050 -0.010 0.444 0.002015 0.001976 0.001995 2.363e+05 4.226e+04 1.393e+05 -7.066 1.858 -2.604 4.009e+05
194700.0 1000 0.027 1.053 -0.010 0.442 0.002015 0.001976 0.001995 2.377e+05 4.189e+04 1.398e+05 -7.087 1.847 -2.62 4.009e+05
194800.0 1000 0.027 1.057 -0.010 0.440 0.002015 0.001976 0.001995 2.392e+05 4.152e+04 1.403e+05 -7.109 1.837 -2.636 4.009e+05
194900.0 1000 0.027 1.060 -0.010 0.438 0.002015 0.001976 0.001995 2.406e+05 4.115e+04 1.409e+05 -7.13 1.826 -2.652 4.009e+05
195000.0 1000 0.027 1.063 -0.010 0.436 0.002015 0.001976 0.001995 2.42e+05 4.079e+04 1.414e+05 -7.152 1.816 -2.668 4.009e+05
195100.0 1000 0.027 1.066 -0.010 0.434 0.002015 0.001976 0.001995 2.434e+05 4.043e+04 1.419e+05 -7.174 1.805 -2.684 4.009e+05
195200.0 1000 0.027 1.069 -0.010 0.432 0.002015 0.001976 0.001995 2.449e+05 4.007e+04 1.425e+05 -7.195 1.795 -2.7 4.009e+05
195300.0 1000 0.027 1.072 -0.010 0.431 0.002015 0.001976 0.001995 2.463e+05 3.971e+04 1.43e+05 -7.217 1.784 -2.716 4.009e+05
195400.0 1000 0.028 1.075 -0.009 0.429 0.002015 0.001976 0.001995 2.478e+05 3.935e+04 1.436e+05 -7.238 1.774 -2.732 4.009e+05
195500.0 1000 0.028 1.079 -0.009 0.427 0.002015 0.001976 0.001995 2.492e+05 3.9e+04 1.441e+05 -7.26 1.763 -2.748 4.009e+05
195600.0 1000 0.028 1.082 -0.009 0.425 0.002015 0.001976 0.001995 2.507e+05 3.865e+04 1.447e+05 -7.281 1.753 -2.764 4.009e+05
195700.0 1000 0.028 1.085 -0.009 0.423 0.002015 0.001976 0.001995 2.521e+05 3.83e+04 1.452e+05 -7.303 1.743 -2.78 4.009e+05
195800.0 1000 0.028 1.088 -0.009 0.421 0.002015 0.001976 0.001995 2.536e+05 3.795e+04 1.458e+05 -7.324 1.732 -2.796 4.009e+05
195900.0 1000 0.028 1.091 -0.009 0.419 0.002015 0.001976 0.001995 2.551e+05 3.76e+04 1.463e+05 -7.346 1.722 -2.812 4.009e+05
196000.0 1000 0.028 1.094 -0.009 0.417 0.002015 0.001976 0.001995 2.565e+05 3.726e+04 1.469e+05 -7.368 1.711 -2.828 4.009e+05
196100.0 1000 0.028 1.097 -0.009 0.415 0.002015 0.001976 0.001995 2.58e+05 3.692e+04 1.475e+05 -7.389 1.701 -2.844 4.009e+05
196200.0 1000 0.028 1.101 -0.009 0.413 0.002015 0.001976 0.001995 2.595e+05 3.658e+04 1.48e+05 -7.411 1.69 -2.86 4.009e+05
196300.0 1000 0.028 1.104 -0.009 0.411 0.002015 0.001976 0.001995 2.61e+05 3.624e+04 1.486e+05 -7.432 1.68 -2.876 4.009e+05
196400.0 1000 0.028 1.107 -0.009 0.409 0.002015 0.001976 0.001995 2.625e+05 3.591e+04 1.492e+05 -7.454 1.669 -2.892 4.009e+05
196500.0 1000 0.028 1.110 -0.009 0.408 0.002015 0.001976 0.001995 2.64e+05 3.558e+04 1.498e+05 -7.475 1.659 -2.908 4.009e+05
196600.0 1000 0.028 1.113 -0.009 0.406 0.002015 0.001976 0.001995 2.655e+05 3.525e+04 1.503e+05 -7.497 1.648 -2.924 4.009e+05
196700.0 1000 0.028 1.116 -0.008 0.404 0.002015 0.001976 0.001995 2.67e+05 3.492e+04 1.509e+05 -7.518 1.638 -2.94 4.009e+05
196800.0 1000 0.029 1.119 -0.008 0.402 0.002015 0.001976 0.001995 2.685e+05 3.459e+04 1.515e+05 -7.54 1.627 -2.956 4.009e+05
196900.0 1000 0.029 1.123 -0.008 0.400 0.002015 0.001976 0.001995 2.7e+05 3.427e+04 1.521e+05 -7.562 1.617 -2.972 4.009e+05
197000.0 1000 0.029 1.126 -0.008 0.398 0.002015 0.001976 0.001995 2.715e+05 3.394e+04 1.527e+05 -7.583 1.606 -2.988 4.009e+05
197100.0 1000 0.029 1.129 -0.008 0.396 0.002015 0.001976 0.001995 2.73e+05 3.362e+04 1.533e+05 -7.605 1.596 -3.004 4.009e+05
197200.0 1000 0.029 1.132 -0.008 0.394 0.002015 0.001976 0.001995 2.745e+05 3.331e+04 1.539e+05 -7.626 1.585 -3.021 4.009e+05
197300.0 1000 0.029 1.135 -0.008 0.392 0.002015 0.001976 0.001995 2.761e+05 3.299e+04 1.545e+05 -7.648 1.575 -3.037 4.009e+05
197400.0 1000 0.029 1.138 -0.008 0.391 0.002015 0.001976 0.001995 2.776e+05 3.268e+04 1.551e+05 -7.669 1.564 -3.053 4.009e+05
197500.0 1000 0.029 1.141 -0.008 0.389 0.002015 0.001976 0.001995 2.791e+05 3.236e+04 1.557e+05 -7.691 1.554 -3.069 4.009e+05
197600.0 1000 0.029 1.145 -0.008 0.387 0.002015 0.001976 0.001995 2.807e+05 3.205e+04 1.564e+05 -7.712 1.543 -3.085 4.009e+05
197700.0 1000 0.029 1.148 -0.008 0.385 0.002015 0.001976 0.001995 2.822e+05 3.175e+04 1.57e+05 -7.734 1.533 -3.101 4.009e+05
197800.0 1000 0.029 1.151 -0.008 0.383 0.002015 0.001976 0.001995 2.838e+05 3.144e+04 1.576e+05 -7.756 1.522 -3.117 4.009e+05
197900.0 1000 0.029 1.154 -0.008 0.381 0.002015 0.001976 0.001995 2.853e+05 3.114e+04 1.582e+05 -7.777 1.512 -3.133 4.009e+05
198000.0 1000 0.029 1.157 -0.008 0.379 0.002015 0.001976 0.001995 2.869e+05 3.084e+04 1.589e+05 -7.799 1.501 -3.149 4.009e+05
198100.0 1000 0.030 1.160 -0.007 0.378 0.002015 0.001976 0.001995 2.884e+05 3.054e+04 1.595e+05 -7.82 1.491 -3.165 4.009e+05
198200.0 1000 0.030 1.163 -0.007 0.376 0.002015 0.001976 0.001995 2.9e+05 3.024e+04 1.601e+05 -7.842 1.48 -3.181 4.009e+05
198300.0 1000 0.030 1.167 -0.007 0.374 0.002015 0.001976 0.001995 2.916e+05 2.995e+04 1.608e+05 -7.863 1.47 -3.197 4.009e+05
198400.0 1000 0.030 1.170 -0.007 0.372 0.002015 0.001976 0.001995 2.931e+05 2.965e+04 1.614e+05 -7.885 1.459 -3.213 4.009e+05
198500.0 1000 0.030 1.173 -0.007 0.370 0.002015 0.001976 0.001995 2.947e+05 2.936e+04 1.62e+05 -7.906 1.449 -3.229 4.009e+05
198600.0 1000 0.030 1.176 -0.007 0.368 0.002015 0.001976 0.001995 2.963e+05 2.907e+04 1.627e+05 -7.928 1.438 -3.245 4.009e+05
198700.0 1000 0.030 1.179 -0.007 0.367 0.002015 0.001976 0.001995 2.979e+05 2.879e+04 1.633e+05 -7.95 1.428 -3.261 4.009e+05
198800.0 1000 0.030 1.182 -0.007 0.365 0.002015 0.001976 0.001995 2.995e+05 2.85e+04 1.64e+05 -7.971 1.417 -3.277 4.009e+05
198900.0 1000 0.030 1.185 -0.007 0.363 0.002015 0.001976 0.001995 3.011e+05 2.822e+04 1.646e+05 -7.988 1.406 -3.291 4.009e+05
199000.0 1000 0.030 1.189 -0.007 0.361 0.002015 0.001976 0.001995 3.027e+05 2.794e+04 1.653e+05 -7.9 1.386 -3.257 4.009e+05
199100.0 1000 0.030 1.192 -0.007 0.359 0.002015 0.001976 0.001995 3.042e+05 2.767e+04 1.659e+05 -7.276 1.317 -2.98 4.009e+05
199200.0 1000 0.030 1.194 -0.007 0.358 0.002015 0.001976 0.001995 3.056e+05 2.741e+04 1.665e+05 -6.531 1.239 -2.646 4.009e+05
199300.0 1000 0.030 1.197 -0.007 0.356 0.002015 0.001976 0.001995 3.068e+05 2.717e+04 1.67e+05 -5.779 1.161 -2.309 4.009e+05
199400.0 1000 0.030 1.199 -0.007 0.355 0.002015 0.001976 0.001995 3.079e+05 2.695e+04 1.674e+05 -5.021 1.086 -1.968 4.009e+05
199500.0 1000 0.030 1.201 -0.006 0.353 0.002015 0.001976 0.001995 3.088e+05 2.674e+04 1.678e+05 -4.258 1.011 -1.624 4.009e+05
199600.0 1000 0.030 1.202 -0.006 0.352 0.002015 0.001976 0.001995 3.096e+05 2.654e+04 1.681e+05 -3.491 0.937 -1.277 4.009e+05
199700.0 1000 0.030 1.203 -0.006 0.351 0.002015 0.001976 0.001995 3.102e+05 2.636e+04 1.683e+05 -2.721 0.8642 -0.9282 4.009e+05
199800.0 1000 0.031 1.204 -0.006 0.350 0.002015 0.001976 0.001995 3.107e+05 2.62e+04 1.684e+05 -1.947 0.7922 -0.5776 4.009e+05
199900.0 1000 0.031 1.205 -0.006 0.349 0.002015 0.001976 0.001995 3.11e+05 2.605e+04 1.685e+05 -1.172 0.721 -0.2256 4.009e+05
200000.0 1000 0.031 1.205 -0.006 0.348 0.002015 0.001976 0.001995 3.111e+05 2.591e+04 1.685e+05 -0.3958 0.6506 0.1274 4.009e+05
200100.0 1000 0.031 1.205 -0.006 0.347 0.002015 0.001976 0.001995 3.112e+05 2.579e+04 1.685e+05 0.381 0.5808 0.4809 4.009e+05
200200.0 1000 0.030 1.205 -0.006 0.346 0.002015 0.001976 0.001995 3.11e+05 2.568e+04 1.683e+05 1.157 0.5115 0.8344 4.009e+05
