# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
16000.0 1000 0.004 0.477 0.017 0.499 0.002016 0.001974 0.001994 4.885e+04 5.329e+04 5.107e+04 1.118 -1.294 -0.08799 4.009e+05
16100.0 1000 0.004 0.476 0.018 0.500 0.002016 0.001974 0.001994 4.863e+04 5.355e+04 5.109e+04 1.113 -1.299 -0.0928 4.009e+05
16200.0 1000 0.004 0.475 0.018 0.501 0.002016 0.001974 0.001994 4.84e+04 5.381e+04 5.111e+04 1.109 -1.304 -0.09762 4.009e+05
16300.0 1000 0.004 0.474 0.018 0.502 0.002016 0.001974 0.001994 4.818e+04 5.407e+04 5.113e+04 1.104 -1.309 -0.1024 4.009e+05
16400.0 1000 0.004 0.473 0.018 0.504 0.002016 0.001974 0.001994 4.796e+04 5.433e+04 5.115e+04 1.099 -1.314 -0.1073 4.009e+05
16500.0 1000 0.004 0.472 0.018 0.505 0.002016 0.001974 0.001994 4.774e+04 5.46e+04 5.117e+04 1.095 -1.319 -0.1121 4.009e+05
16600.0 1000 0.004 0.471 0.018 0.506 0.002016 0.001974 0.001994 4.752e+04 5.486e+04 5.119e+04 1.09 -1.324 -0.1169 4.009e+05
16700.0 1000 0.004 0.470 0.018 0.507 0.002016 0.001974 0.001994 4.731e+04 5.513e+04 5.122e+04 1.085 -1.329 -0.1217 4.009e+05
16800.0 1000 0.004 0.469 0.018 0.508 0.002016 0.001974 0.001994 4.709e+04 5.539e+04 5.124e+04 1.081 -1.334 -0.1265 4.009e+05
16900.0 1000 0.004 0.468 0.018 0.510 0.002016 0.001974 0.001994 4.687e+04 5.566e+04 5.127e+04 1.076 -1.339 -0.1313 4.009e+05
17000.0 1000 0.003 0.467 0.018 0.511 0.002016 0.001974 0.001994 4.666e+04 5.593e+04 5.129e+04 1.071 -1.344 -0.1361 4.009e+05
17100.0 1000 0.003 0.466 0.018 0.512 0.002016 0.001974 0.001994 4.645e+04 5.62e+04 5.132e+04 1.067 -1.349 -0.141 4.009e+05
17200.0 1000 0.003 0.465 0.018 0.513 0.002016 0.001974 0.001994 4.623e+04 5.647e+04 5.135e+04 1.062 -1.354 -0.1458 4.009e+05
17300.0 1000 0.003 0.463 0.018 0.515 0.002016 0.001974 0.001994 4.602e+04 5.674e+04 5.138e+04 1.058 -1.359 -0.1506 4.009e+05
17400.0 1000 0.003 0.462 0.018 0.516 0.002016 0.001974 0.001994 4.581e+04 5.701e+04 5.141e+04 1.053 -1.364 -0.1554 4.009e+05
17500.0 1000 0.003 0.461 0.018 0.517 0.002016 0.001974 0.001994 4.56e+04 5.729e+04 5.144e+04 1.048 -1.369 -0.1602 4.009e+05
17600.0 1000 0.003 0.460 0.018 0.518 0.002016 0.001974 0.001994 4.539e+04 5.756e+04 5.147e+04 1.044 -1.374 -0.165 4.009e+05
17700.0 1000 0.003 0.459 0.018 0.520 0.002016 0.001974 0.001994 4.518e+04 5.783e+04 5.151e+04 1.039 -1.379 -0.1699 4.009e+05
17800.0 1000 0.003 0.458 0.018 0.521 0.002016 0.001974 0.001994 4.497e+04 5.811e+04 5.154e+04 1.034 -1.384 -0.1747 4.009e+05
17900.0 1000 0.003 0.457 0.018 0.522 0.002016 0.001974 0.001994 4.477e+04 5.839e+04 5.158e+04 1.03 -1.389 -0.1795 4.009e+05
18000.0 1000 0.003 0.456 0.018 0.523 0.002016 0.001974 0.001994 4.456e+04 5.867e+04 5.161e+04 1.025 -1.394 -0.1843 4.009e+05
18100.0 1000 0.003 0.455 0.018 0.525 0.002016 0.001974 0.001994 4.436e+04 5.895e+04 5.165e+04 1.02 -1.399 -0.1891 4.009e+05
18200.0 1000 0.003 0.454 0.018 0.526 0.002016 0.001974 0.001994 4.415e+04 5.923e+04 5.169e+04 1.016 -1.404 -0.1939 4.009e+05
18300.0 1000 0.003 0.453 0.018 0.527 0.002016 0.001974 0.001994 4.395e+04 5.951e+04 5.173e+04 1.011 -1.409 -0.1987 4.009e+05
18400.0 1000 0.003 0.452 0.018 0.528 0.002016 0.001974 0.001994 4.375e+04 5.979e+04 5.177e+04 1.006 -1.414 -0.2036 4.009e+05
18500.0 1000 0.003 0.451 0.018 0.529 0.002016 0.001974 0.001994 4.355e+04 6.007e+04 5.181e+04 1.002 -1.419 -0.2084 4.009e+05
18600.0 1000 0.003 0.450 0.018 0.531 0.002016 0.001974 0.001994 4.335e+04 6.036e+04 5.185e+04 0.9971 -1.423 -0.2132 4.009e+05
18700.0 1000 0.003 0.449 0.018 0.532 0.002016 0.001974 0.001994 4.315e+04 6.064e+04 5.19e+04 0.9924 -1.428 -0.218 4.009e+05
18800.0 1000 0.003 0.448 0.019 0.533 0.002016 0.001974 0.001994 4.295e+04 6.093e+04 5.194e+04 0.9878 -1.433 -0.2228 4.009e+05
18900.0 1000 0.003 0.447 0.019 0.535 0.002016 0.001974 0.001994 4.276e+04 6.122e+04 5.199e+04 0.9831 -1.438 -0.2276 4.009e+05
19000.0 1000 0.003 0.446 0.019 0.536 0.002016 0.001974 0.001994 4.256e+04 6.15e+04 5.203e+04 0.9785 -1.443 -0.2325 4.009e+05
19100.0 1000 0.003 0.445 0.019 0.537 0.002016 0.001974 0.001994 4.236e+04 6.179e+04 5.208e+04 0.9738 -1.448 -0.2373 4.009e+05
19200.0 1000 0.003 0.444 0.019 0.538 0.002016 0.001974 0.001994 4.217e+04 6.208e+04 5.213e+04 0.9692 -1.453 -0.2421 4.009e+05
19300.0 1000 0.003 0.443 0.019 0.540 0.002016 0.001974 0.001994 4.198e+04 6.237e+04 5.218e+04 0.9645 -1.458 -0.2469 4.009e+05
19400.0 1000 0.003 0.442 0.019 0.541 0.002016 0.001974 0.001994 4.178e+04 6.267e+04 5.223e+04 0.9599 -1.463 -0.2517 4.009e+05
19500.0 1000 0.003 0.441 0.019 0.542 0.002016 0.001974 0.001994 4.159e+04 6.296e+04 5.228e+04 0.9552 -1.468 -0.2565 4.009e+05
19600.0 1000 0.002 0.440 0.019 0.543 0.002016 0.001974 0.001994 4.14e+04 6.325e+04 5.233e+04 0.9506 -1.473 -0.2613 4.009e+05
19700.0 1000 0.002 0.439 0.019 0.545 0.002016 0.001974 0.001994 4.121e+04 6.355e+04 5.238e+04 0.9459 -1.478 -0.2662 4.009e+05
19800.0 1000 0.002 0.438 0.019 0.546 0.002016 0.001974 0.001994 4.102e+04 6.384e+04 5.243e+04 0.9413 -1.483 -0.271 4.009e+05
19900.0 1000 0.002 0.437 0.019 0.547 0.002016 0.001974 0.001994 4.084e+04 6.414e+04 5.249e+04 0.9366 -1.488 -0.2758 4.009e+05
20000.0 1000 0.002 0.436 0.019 0.548 0.002016 0.001974 0.001994 4.065e+04 6.444e+04 5.254e+04 0.932 -1.493 -0.2806 4.009e+05
20100.0 1000 0.002 0.435 0.019 0.550 0.002016 0.001974 0.001994 4.046e+04 6.474e+04 5.26e+04 0.9273 -1.498 -0.2854 4.009e+05
20200.0 1000 0.002 0.434 0.019 0.551 0.002016 0.001974 0.001994 4.028e+04 6.504e+04 5.266e+04 0.9227 -1.503 -0.2902 4.009e+05
20300.0 1000 0.002 0.433 0.019 0.552 0.002016 0.001974 0.001994 4.009e+04 6.534e+04 5.272e+04 0.918 -1.508 -0.2951 4.009e+05
20400.0 1000 0.002 0.432 0.019 0.553 0.002016 0.001974 0.001994 3.991e+04 6.564e+04 5.278e+04 0.9134 -1.513 -0.2999 4.009e+05
20500.0 1000 0.002 0.431 0.019 0.555 0.002016 0.001974 0.001994 3.973e+04 6.595e+04 5.284e+04 0.9087 -1.518 -0.3047 4.009e+05
20600.0 1000 0.002 0.430 0.019 0.556 0.002016 0.001974 0.001994 3.955e+04 6.625e+04 5.29e+04 0.9041 -1.523 -0.3095 4.009e+05
20700.0 1000 0.002 0.429 0.019 0.557 0.002016 0.001974 0.001994 3.937e+04 6.656e+04 5.296e+04 0.8994 -1.528 -0.3143 4.009e+05
20800.0 1000 0.002 0.428 0.019 0.559 0.002016 0.001974 0.001994 3.919e+04 6.686e+04 5.302e+04 0.8948 -1.533 -0.3191 4.009e+05
20900.0 1000 0.002 0.427 0.019 0.560 0.002016 0.001974 0.001994 3.901e+04 6.717e+04 5.309e+04 0.8901 -1.538 -0.3239 4.009e+05
21000.0 1000 0.002 0.426 0.019 0.561 0.002016 0.001974 0.001994 3.883e+04 6.748e+04 5.315e+04 0.8855 -1.543 -0.3288 4.009e+05
21100.0 1000 0.002 0.425 0.019 0.562 0.002016 0.001974 0.001994 3.865e+04 6.779e+04 5.322e+04 0.8808 -1.548 -0.3336 4.009e+05
21200.0 1000 0.002 0.424 0.019 0.564 0.002016 0.001974 0.001994 3.848e+04 6.81e+04 5.329e+04 0.8762 -1.553 -0.3384 4.009e+05
21300.0 1000 0.002 0.423 0.019 0.565 0.002016 0.001974 0.001994 3.83e+04 6.841e+04 5.336e+04 0.8715 -1.558 -0.3432 4.009e+05
21400.0 1000 0.002 0.422 0.019 0.566 0.002016 0.001974 0.001994 3.813e+04 6.872e+04 5.342e+04 0.8669 -1.563 -0.348 4.009e+05
21500.0 1000 0.002 0.421 0.019 0.568 0.002016 0.001974 0.001994 3.796e+04 6.903e+04 5.349e+04 0.8622 -1.568 -0.3528 4.009e+05
21600.0 1000 0.002 0.420 0.020 0.569 0.002016 0.001974 0.001994 3.779e+04 6.935e+04 5.357e+04 0.8576 -1.573 -0.3577 4.009e+05
21700.0 1000 0.002 0.419 0.020 0.570 0.002016 0.001974 0.001994 3.761e+04 6.966e+04 5.364e+04 0.8529 -1.578 -0.3625 4.009e+05
21800.0 1000 0.002 0.418 0.020 0.571 0.002016 0.001974 0.001994 3.744e+04 6.998e+04 5.371e+04 0.8483 -1.583 -0.3673 4.009e+05
21900.0 1000 0.002 0.417 0.020 0.573 0.002016 0.001974 0.001994 3.728e+04 7.029e+04 5.378e+04 0.8436 -1.588 -0.3721 4.009e+05
22000.0 1000 0.002 0.416 0.020 0.574 0.002016 0.001974 0.001994 3.711e+04 7.061e+04 5.386e+04 0.839 -1.593 -0.3769 4.009e+05
22100.0 1000 0.002 0.415 0.020 0.575 0.002016 0.001974 0.001994 3.694e+04 7.093e+04 5.394e+04 0.8343 -1.598 -0.3817 4.009e+05
22200.0 1000 0.002 0.414 0.020 0.577 0.002016 0.001974 0.001994 3.677e+04 7.125e+04 5.401e+04 0.8297 -1.603 -0.3866 4.009e+05
22300.0 1000 0.001 0.413 0.020 0.578 0.002016 0.001974 0.001994 3.661e+04 7.157e+04 5.409e+04 0.825 -1.608 -0.3914 4.009e+05
22400.0 1000 0.001 0.412 0.020 0.579 0.002016 0.001974 0.001994 3.644e+04 7.189e+04 5.417e+04 0.8204 -1.613 -0.3962 4.009e+05
22500.0 1000 0.001 0.411 0.020 0.581 0.002016 0.001974 0.001994 3.628e+04 7.222e+04 5.425e+04 0.8157 -1.618 -0.401 4.009e+05
22600.0 1000 0.001 0.411 0.020 0.582 0.002016 0.001974 0.001994 3.612e+04 7.254e+04 5.433e+04 0.8111 -1.623 -0.4058 4.009e+05
22700.0 1000 0.001 0.410 0.020 0.583 0.002016 0.001974 0.001994 3.595e+04 7.287e+04 5.441e+04 0.8065 -1.628 -0.4106 4.009e+05
22800.0 1000 0.001 0.409 0.020 0.584 0.002016 0.001974 0.001994 3.579e+04 7.319e+04 5.449e+04 0.8018 -1.633 -0.4154 4.009e+05
22900.0 1000 0.001 0.408 0.020 0.586 0.002016 0.001974 0.001994 3.563e+04 7.352e+04 5.458e+04 0.7972 -1.638 -0.4203 4.009e+05
23000.0 1000 0.001 0.407 0.020 0.587 0.002016 0.001974 0.001994 3.548e+04 7.385e+04 5.466e+04 0.7925 -1.643 -0.4251 4.009e+05
23100.0 1000 0.001 0.406 0.020 0.588 0.002016 0.001974 0.001994 3.532e+04 7.418e+04 5.475e+04 0.7879 -1.648 -0.4299 4.009e+05
23200.0 1000 0.001 0.405 0.020 0.590 0.002016 0.001974 0.001994 3.516e+04 7.451e+04 5.483e+04 0.7832 -1.653 -0.4347 4.009e+05
23300.0 1000 0.001 0.404 0.020 0.591 0.002016 0.001974 0.001994 3.5e+04 7.484e+04 5.492e+04 0.7786 -1.658 -0.4395 4.009e+05
23400.0 1000 0.001 0.403 0.020 0.592 0.002016 0.001974 0.001994 3.485e+04 7.517e+04 5.501e+04 0.7739 -1.663 -0.4443 4.009e+05
23500.0 1000 0.001 0.402 0.020 0.594 0.002016 0.001974 0.001994 3.469e+04 7.55e+04 5.51e+04 0.7693 -1.668 -0.4492 4.009e+05
23600.0 1000 0.001 0.402 0.020 0.595 0.002016 0.001974 0.001994 3.454e+04 7.584e+04 5.519e+04 0.7646 -1.673 -0.454 4.009e+05
23700.0 1000 0.001 0.401 0.020 0.596 0.002016 0.001974 0.001994 3.439e+04 7.617e+04 5.528e+04 0.76 -1.678 -0.4588 4.009e+05
23800.0 1000 0.001 0.400 0.020 0.598 0.002016 0.001974 0.001994 3.424e+04 7.651e+04 5.537e+04 0.7553 -1.683 -0.4636 4.009e+05
23900.0 1000 0.001 0.399 0.020 0.599 0.002016 0.001974 0.001994 3.409e+04 7.685e+04 5.547e+04 0.7507 -1.687 -0.4684 4.009e+05
24000.0 1000 0.001 0.398 0.020 0.600 0.002016 0.001974 0.001994 3.394e+04 7.718e+04 5.556e+04 0.746 -1.692 -0.4732 4.009e+05
24100.0 1000 0.001 0.397 0.020 0.601 0.002016 0.001974 0.001994 3.379e+04 7.752e+04 5.565e+04 0.7414 -1.697 -0.478 4.009e+05
24200.0 1000 0.001 0.396 0.020 0.603 0.002016 0.001974 0.001994 3.364e+04 7.786e+04 5.575e+04 0.7367 -1.702 -0.4829 4.009e+05
24300.0 1000 0.001 0.395 0.021 0.604 0.002016 0.001974 0.001994 3.349e+04 7.82e+04 5.585e+04 0.7321 -1.707 -0.4877 4.009e+05
24400.0 1000 0.001 0.395 0.021 0.605 0.002016 0.001974 0.001994 3.335e+04 7.854e+04 5.595e+04 0.7274 -1.712 -0.4925 4.009e+05
24500.0 1000 0.001 0.394 0.021 0.607 0.002016 0.001974 0.001994 3.32e+04 7.889e+04 5.605e+04 0.7228 -1.717 -0.4973 4.009e+05
24600.0 1000 0.001 0.393 0.021 0.608 0.002016 0.001974 0.001994 3.306e+04 7.923e+04 5.615e+04 0.7181 -1.722 -0.5021 4.009e+05
24700.0 1000 0.001 0.392 0.021 0.609 0.002016 0.001974 0.001994 3.292e+04 7.958e+04 5.625e+04 0.7135 -1.727 -0.5069 4.009e+05
24800.0 1000 0.001 0.391 0.021 0.611 0.002016 0.001974 0.001994 3.277e+04 7.992e+04 5.635e+04 0.7088 -1.732 -0.5118 4.009e+05
24900.0 1000 0.000 0.390 0.021 0.612 0.002016 0.001974 0.001994 3.263e+04 8.027e+04 5.645e+04 0.7042 -1.737 -0.5166 4.009e+05
25000.0 1000 0.000 0.389 0.021 0.613 0.002016 0.001974 0.001994 3.249e+04 8.062e+04 5.655e+04 0.6995 -1.742 -0.5214 4.009e+05
25100.0 1000 0.000 0.389 0.021 0.615 0.002016 0.001974 0.001994 3.235e+04 8.097e+04 5.666e+04 0.6949 -1.747 -0.5262 4.009e+05
25200.0 1000 0.000 0.388 0.021 0.616 0.002016 0.001974 0.001994 3.221e+04 8.132e+04 5.676e+04 0.6902 -1.752 -0.531 4.009e+05
25300.0 1000 0.000 0.387 0.021 0.617 0.002016 0.001974 0.001994 3.208e+04 8.167e+04 5.687e+04 0.6856 -1.757 -0.5358 4.009e+05
25400.0 1000 0.000 0.386 0.021 0.619 0.002016 0.001974 0.001994 3.194e+04 8.202e+04 5.698e+04 0.6809 -1.762 -0.5406 4.009e+05
25500.0 1000 0.000 0.385 0.021 0.620 0.002016 0.001974 0.001994 3.18e+04 8.237e+04 5.709e+04 0.6763 -1.767 -0.5455 4.009e+05
25600.0 1000 0.000 0.384 0.021 0.621 0.002016 0.001974 0.001994 3.167e+04 8.273e+04 5.72e+04 0.6716 -1.772 -0.5503 4.009e+05
25700.0 1000 0.000 0.384 0.021 0.623 0.002016 0.001974 0.001994 3.153e+04 8.308e+04 5.731e+04 0.667 -1.777 -0.5551 4.009e+05
25800.0 1000 0.000 0.383 0.021 0.624 0.002016 0.001974 0.001994 3.14e+04 8.344e+04 5.742e+04 0.6623 -1.782 -0.5599 4.009e+05
25900.0 1000 0.000 0.382 0.021 0.625 0.002016 0.001974 0.001994 3.127e+04 8.379e+04 5.753e+04 0.6577 -1.787 -0.5647 4.009e+05
26000.0 1000 0.000 0.381 0.021 0.627 0.002016 0.001974 0.001994 3.114e+04 8.415e+04 5.765e+04 0.653 -1.792 -0.5695 4.009e+05
26100.0 1000 0.000 0.380 0.021 0.628 0.002016 0.001974 0.001994 3.101e+04 8.451e+04 5.776e+04 0.6484 -1.797 -0.5744 4.009e+05
26200.0 1000 -0.000 0.380 0.021 0.629 0.002016 0.001974 0.001994 3.088e+04 8.487e+04 5.788e+04 0.6437 -1.802 -0.5792 4.009e+05
26300.0 1000 -0.000 0.379 0.021 0.631 0.002016 0.001974 0.001994 3.075e+04 8.523e+04 5.799e+04 0.6391 -1.807 -0.584 4.009e+05
26400.0 1000 -0.000 0.378 0.021 0.632 0.002016 0.001974 0.001994 3.062e+04 8.559e+04 5.811e+04 0.6344 -1.812 -0.5888 4.009e+05
26500.0 1000 -0.000 0.377 0.021 0.633 0.002016 0.001974 0.001994 3.05e+04 8.596e+04 5.823e+04 0.6298 -1.817 -0.5936 4.009e+05
26600.0 1000 -0.000 0.376 0.021 0.635 0.002016 0.001974 0.001994 3.037e+04 8.632e+04 5.835e+04 0.6251 -1.822 -0.5984 4.009e+05
26700.0 1000 -0.000 0.376 0.021 0.636 0.002016 0.001974 0.001994 3.025e+04 8.669e+04 5.847e+04 0.6205 -1.827 -0.6032 4.009e+05
26800.0 1000 -0.000 0.375 0.021 0.637 0.002016 0.001974 0.001994 3.012e+04 8.705e+04 5.859e+04 0.6158 -1.832 -0.6081 4.009e+05
26900.0 1000 -0.000 0.374 0.021 0.639 0.002016 0.001974 0.001994 3e+04 8.742e+04 5.871e+04 0.6112 -1.837 -0.6129 4.009e+05
27000.0 1000 -0.000 0.373 0.021 0.640 0.002016 0.001974 0.001994 2.988e+04 8.779e+04 5.883e+04 0.6065 -1.842 -0.6177 4.009e+05
27100.0 1000 -0.000 0.373 0.022 0.641 0.002016 0.001974 0.001994 2.976e+04 8.815e+04 5.896e+04 0.6019 -1.847 -0.6225 4.009e+05
27200.0 1000 -0.000 0.372 0.022 0.643 0.002016 0.001974 0.001994 2.964e+04 8.852e+04 5.908e+04 0.5972 -1.852 -0.6273 4.009e+05
27300.0 1000 -0.000 0.371 0.022 0.644 0.002016 0.001974 0.001994 2.952e+04 8.89e+04 5.921e+04 0.5926 -1.857 -0.6321 4.009e+05
27400.0 1000 -0.000 0.370 0.022 0.645 0.002016 0.001974 0.001994 2.94e+04 8.927e+04 5.933e+04 0.5879 -1.862 -0.637 4.009e+05
27500.0 1000 -0.001 0.370 0.022 0.647 0.002016 0.001974 0.001994 2.928e+04 8.964e+04 5.946e+04 0.5833 -1.867 -0.6418 4.009e+05
27600.0 1000 -0.001 0.369 0.022 0.648 0.002016 0.001974 0.001994 2.917e+04 9.001e+04 5.959e+04 0.5786 -1.872 -0.6466 4.009e+05
27700.0 1000 -0.001 0.368 0.022 0.649 0.002016 0.001974 0.001994 2.905e+04 9.039e+04 5.972e+04 0.574 -1.877 -0.6514 4.009e+05
27800.0 1000 -0.001 0.368 0.022 0.651 0.002016 0.001974 0.001994 2.894e+04 9.076e+04 5.985e+04 0.5693 -1.882 -0.6562 4.009e+05
27900.0 1000 -0.001 0.367 0.022 0.652 0.002016 0.001974 0.001994 2.883e+04 9.114e+04 5.998e+04 0.5647 -1.887 -0.661 4.009e+05
28000.0 1000 -0.001 0.366 0.022 0.654 0.002016 0.001974 0.001994 2.871e+04 9.152e+04 6.012e+04 0.56 -1.892 -0.6659 4.009e+05
28100.0 1000 -0.001 0.365 0.022 0.655 0.002016 0.001974 0.001994 2.86e+04 9.19e+04 6.025e+04 0.5554 -1.897 -0.6707 4.009e+05
28200.0 1000 -0.001 0.365 0.022 0.656 0.002016 0.001974 0.001994 2.849e+04 9.228e+04 6.038e+04 0.5507 -1.902 -0.6755 4.009e+05
28300.0 1000 -0.001 0.364 0.022 0.658 0.002016 0.001974 0.001994 2.838e+04 9.266e+04 6.052e+04 0.5461 -1.907 -0.6803 4.009e+05
28400.0 1000 -0.001 0.363 0.022 0.659 0.002016 0.001974 0.001994 2.827e+04 9.304e+04 6.066e+04 0.5414 -1.912 -0.6851 4.009e+05
28500.0 1000 -0.001 0.363 0.022 0.660 0.002016 0.001974 0.001994 2.816e+04 9.342e+04 6.079e+04 0.5367 -1.917 -0.6899 4.009e+05
28600.0 1000 -0.001 0.362 0.022 0.662 0.002016 0.001974 0.001994 2.806e+04 9.381e+04 6.093e+04 0.5312 -1.919 -0.6937 4.009e+05
28700.0 1000 -0.001 0.361 0.022 0.663 0.002016 0.001974 0.001994 2.795e+04 9.419e+04 6.107e+04 0.5117 -1.873 -0.6809 4.009e+05
28800.0 1000 -0.001 0.361 0.022 0.664 0.002016 0.001974 0.001994 2.786e+04 9.455e+04 6.12e+04 0.4582 -1.712 -0.627 4.009e+05
28900.0 1000 -0.001 0.360 0.022 0.665 0.002016 0.001974 0.001994 2.777e+04 9.487e+04 6.132e+04 0.4029 -1.543 -0.5699 4.009e+05
29000.0 1000 -0.001 0.360 0.022 0.666 0.002016 0.001974 0.001994 2.769e+04 9.516e+04 6.143e+04 0.348 -1.372 -0.512 4.009e+05
29100.0 1000 -0.001 0.359 0.022 0.667 0.002016 0.001974 0.001994 2.763e+04 9.542e+04 6.153e+04 0.2933 -1.2 -0.4535 4.009e+05
29200.0 1000 -0.001 0.359 0.022 0.668 0.002016 0.001974 0.001994 2.758e+04 9.564e+04 6.161e+04 0.2388 -1.028 -0.3945 4.009e+05
29300.0 1000 -0.001 0.358 0.022 0.669 0.002016 0.001974 0.001994 2.753e+04 9.583e+04 6.168e+04 0.1845 -0.8545 -0.335 4.009e+05
29400.0 1000 -0.001 0.358 0.022 0.669 0.002016 0.001974 0.001994 2.75e+04 9.599e+04 6.174e+04 0.1303 -0.6806 -0.2751 4.009e+05
29500.0 1000 -0.001 0.358 0.022 0.670 0.002016 0.001974 0.001994 2.748e+04 9.61e+04 6.179e+04 0.07627 -0.5062 -0.215 4.009e+05
29600.0 1000 -0.001 0.358 0.022 0.670 0.002016 0.001974 0.001994 2.747e+04 9.619e+04 6.183e+04 0.02225 -0.3314 -0.1546 4.009e+05
29700.0 1000 -0.001 0.358 0.022 0.670 0.002016 0.001974 0.001994 2.747e+04 9.624e+04 6.186e+04 -0.03176 -0.1564 -0.09408 4.009e+05
29800.0 1000 -0.001 0.358 0.022 0.670 0.002016 0.001974 0.001994 2.749e+04 9.625e+04 6.187e+04 -0.08579 0.01874 -0.03352 4.009e+05
29900.0 1000 -0.001 0.358 0.022 0.670 0.002016 0.001974 0.001994 2.751e+04 9.623e+04 6.187e+04 -0.1399 0.1939 0.02699 4.009e+05
30000.0 1000 -0.001 0.359 0.022 0.670 0.002016 0.001974 0.001994 2.754e+04 9.617e+04 6.186e+04 -0.1941 0.3688 0.08739 4.009e+05
30100.0 1000 -0.002 0.359 0.022 0.670 0.002016 0.001974 0.001994 2.759e+04 9.608e+04 6.183e+04 -0.2484 0.5436 0.1476 4.009e+05
30200.0 1000 -0.002 0.359 0.022 0.669 0.002016 0.001974 0.001994 2.764e+04 9.596e+04 6.18e+04 -0.3029 0.7179 0.2075 4.009e+05
30300.0 1000 -0.002 0.360 0.022 0.669 0.002016 0.001974 0.001994 2.771e+04 9.579e+04 6.175e+04 -0.3577 0.8917 0.267 4.009e+05
30400.0 1000 -0.002 0.360 0.022 0.668 0.002016 0.001974 0.001994 2.778e+04 9.56e+04 6.169e+04 -0.4127 1.065 0.3261 4.009e+05
30500.0 1000 -0.002 0.361 0.022 0.667 0.002016 0.001974 0.001994 2.787e+04 9.537e+04 6.162e+04 -0.468 1.237 0.3846 4.009e+05
30600.0 1000 -0.002 0.361 0.022 0.666 0.002016 0.001974 0.001994 2.797e+04 9.51e+04 6.154e+04 -0.5236 1.409 0.4425 4.009e+05
30700.0 1000 -0.002 0.362 0.022 0.665 0.002016 0.001974 0.001994 2.808e+04 9.481e+04 6.144e+04 -0.5796 1.579 0.4997 4.009e+05
30800.0 1000 -0.002 0.363 0.022 0.664 0.002016 0.001974 0.001994 2.82e+04 9.447e+04 6.134e+04 -0.6301 1.728 0.5491 4.009e+05
30900.0 1000 -0.002 0.364 0.022 0.663 0.002016 0.001974 0.001994 2.833e+04 9.412e+04 6.123e+04 -0.6442 1.754 0.555 4.009e+05
31000.0 1000 -0.002 0.364 0.022 0.662 0.002016 0.001974 0.001994 2.846e+04 9.377e+04 6.112e+04 -0.6497 1.751 0.5508 4.009e+05
31100.0 1000 -0.002 0.365 0.022 0.660 0.002016 0.001974 0.001994 2.859e+04 9.342e+04 6.101e+04 -0.6548 1.747 0.5461 4.009e+05
31200.0 1000 -0.002 0.366 0.022 0.659 0.002016 0.001974 0.001994 2.872e+04 9.307e+04 6.09e+04 -0.6598 1.743 0.5414 4.009e+05
31300.0 1000 -0.002 0.367 0.022 0.658 0.002016 0.001974 0.001994 2.885e+04 9.273e+04 6.079e+04 -0.6649 1.738 0.5367 4.009e+05
31400.0 1000 -0.002 0.368 0.022 0.657 0.002016 0.001974 0.001994 2.899e+04 9.238e+04 6.068e+04 -0.67 1.734 0.532 4.009e+05
31500.0 1000 -0.002 0.369 0.022 0.655 0.002016 0.001974 0.001994 2.912e+04 9.203e+04 6.058e+04 -0.6751 1.73 0.5273 4.009e+05
31600.0 1000 -0.002 0.370 0.022 0.654 0.002016 0.001974 0.001994 2.926e+04 9.169e+04 6.047e+04 -0.6801 1.725 0.5226 4.009e+05
31700.0 1000 -0.002 0.370 0.022 0.653 0.002016 0.001974 0.001994 2.939e+04 9.134e+04 6.037e+04 -0.6852 1.721 0.5179 4.009e+05
31800.0 1000 -0.002 0.371 0.021 0.652 0.002016 0.001974 0.001994 2.953e+04 9.1e+04 6.027e+04 -0.6903 1.717 0.5132 4.009e+05
31900.0 1000 -0.002 0.372 0.021 0.650 0.002016 0.001974 0.001994 2.967e+04 9.066e+04 6.016e+04 -0.6953 1.712 0.5085 4.009e+05
32000.0 1000 -0.002 0.373 0.021 0.649 0.002016 0.001974 0.001994 2.981e+04 9.031e+04 6.006e+04 -0.7004 1.708 0.5038 4.009e+05
32100.0 1000 -0.002 0.374 0.021 0.648 0.002016 0.001974 0.001994 2.995e+04 8.997e+04 5.996e+04 -0.7055 1.704 0.4992 4.009e+05
32200.0 1000 -0.002 0.375 0.021 0.647 0.002016 0.001974 0.001994 3.009e+04 8.963e+04 5.986e+04 -0.7106 1.699 0.4945 4.009e+05
32300.0 1000 -0.002 0.376 0.021 0.646 0.002016 0.001974 0.001994 3.024e+04 8.929e+04 5.976e+04 -0.7156 1.695 0.4898 4.009e+05
32400.0 1000 -0.002 0.377 0.021 0.644 0.002016 0.001974 0.001994 3.038e+04 8.895e+04 5.967e+04 -0.7207 1.691 0.4851 4.009e+05
32500.0 1000 -0.003 0.377 0.021 0.643 0.002016 0.001974 0.001994 3.052e+04 8.862e+04 5.957e+04 -0.7258 1.687 0.4804 4.009e+05
32600.0 1000 -0.003 0.378 0.021 0.642 0.002016 0.001974 0.001994 3.067e+04 8.828e+04 5.947e+04 -0.7309 1.682 0.4757 4.009e+05
